id,doi,year,title,authors,journal,abstract,provenance_techniques,provenance_count,decision,decision_reason,screener
openalex:W1990183305,10.1024/1421-0185/a000155,2015,Foot-in-the-Door Technique and Problematic Implicit Request for Help,"Nicolas Guéguen, Alexandre Pascual",Swiss Journal of Psychology,"A recent study ( Pascual, Guéguen, Pujos, &amp; Felonneau, 2013 ) reported that the foot-in-the-door technique (FITD) remained effective in gaining compliance when the request was deviant in nature. However, that study used face-to-face verbal requests, which may have resulted in the participant feeling obliged to comply. In our study, a confederate was instructed to sit on a public bench where an adult male participant was sitting. In the FITD condition, the confederate asked the participant for the time. The confederate then began to read a newspaper, some term papers, or a pornographic magazine. After 2 minutes, a second confederate arrived, the first confederate stood up and left, forgetting his papers. The FITD remained effective in obtaining greater participant intervention, even in the problematic condition.",fitd,1,include,"Swiss J Psychology 2015 field experiment on FITD with implicit deviant request on public bench; eligible (field experiment, FITD, behavioral compliance).",llm-claude-opus-4-7
openalex:W2472164689,10.1002/ijop.12289,2016,Understanding the foot‐in‐the‐door effect as a pseudo‐effect from the perspective of the Campbell paradigm,"Oliver Arnold, Florian G. Kaiser",International Journal of Psychology,"Compliance with a small request (a metaphorical foot-in-the-door) promotes compliance with a subsequent big request. Whereas some explanations expect a drop in the behavioural costs of the big request, others suspect that the effect comes from boosting the underlying attitude. However, evidence for both explanations is equivocal and circumstantial, at best. Drawing on what Kaiser et al. (2010) call the Campbell paradigm, we present an integrative account: Compliance with any request demands a corresponding attitude to counterbalance the costs of the request. In our research, 229 participants were randomly assigned to either a foot-in-the-door (i.e., initially asked to sign a pro-environmental petition) or a control condition. Small-request-compliant participants were more likely than control participants to also comply with the big request and to continue filling out environmental-issues-related questionnaires. However, this foot-in-the-door effect occurred without diminishing behavioural costs or increasing attitude levels. Accordingly, the greater likelihood of small-request-compliant participants to also comply with the big request can be parsimoniously explained by baseline variability in people's attitude levels that manifests in their compliance with the initial request. We conclude that several of the foot-in-the-door effects reported in the literature carry the risk of representing mere pseudo-effects.",fitd,2,include,"Int J Psychology 2016 integrative test of FITD via Campbell paradigm; eligible (empirical study, FITD, compliance outcome).",llm-claude-opus-4-7
openalex:W2489620729,10.1080/07359683.2016.1199209,2016,A health fundraising experiment using the “foot-in-the-door” technique,"Maria Leonora G. Comello, Jessica Gall Myrick, April Little Raphiou",Health Marketing Quarterly,"Foot-in-the-door (FITD) involves obtaining compliance with a small request to boost compliance with a larger request. Only a few studies to date have tested the technique in health and fundraising contexts, and even fewer have examined the psychological processes involved. To address these gaps, we conducted an experiment as an actual fundraiser for a cancer-awareness organization. The technique activated a self-concept as a supporter of cancer awareness among those in the FITD condition. Donation amount was also higher among those in FITD, but only among those with higher levels of worry and low to moderate levels of preference for consistency.",fitd,2,include,"Health Marketing Quarterly 2016 fundraising field experiment using FITD for cancer-awareness donations; eligible (field experiment, FITD, donation outcome).",llm-claude-opus-4-7
openalex:W2771324533,10.1177/0033294117745885,2017,Mindfulness and Compliance: The Way We Make Requests Influences Compliance With the Foot-in-the-Door Strategy,"Małgorzata Gamian-Wilk, Dariusz Doliński, Barnaba Danieluk",Psychological Reports,"The foot-in-the-door effect is considered more effective when a time lapse occurs between performing an initial, smaller request and being asked a second request. It has been hypothesized that mindfulness moderates the effectiveness of two versions of the strategy - time-delay and no-delay foot-in-the-door. The greater magnitude of time-delay foot-in-the-door is considered to be connected with increased mindfulness. The aim of this study was to verify the assumption concerning mindfulness as a state triggering time-delay foot-in-the-door. In a field experiment ( N = 249), we manipulated the time lapse and kind of reason (real, placebic, and no reason) accompanying a difficult or less difficult target request. This extended Langer et al. replication indicates that time-delay foot-in-the-door is indeed greater after mindfulness activation.",fitd,2,include,"Psychological Reports 2017 field experiment N=249 on mindfulness × FITD time-delay; eligible (field experiment, FITD, compliance outcome).",llm-claude-opus-4-7
openalex:W2971802883,10.1177/0033294119872208,2019,The Foot-in-the-Door Phenomenon 40 and 50 Years Later: A Direct Replication of the Original Freedman and Fraser Study in Poland and in Ukraine,"Małgorzata Gamian-Wilk, Dariusz Doliński",Psychological Reports,"Since the original Freedman and Fraser studies were published, a great amount of research using the foot-in-the-door tactic has revealed its effectiveness. Nevertheless, the effect sizes reported in meta-analysis studies tend to be low and the effect size obtained by Freedman and Fraser in their studies has never been obtained again. We conducted a direct replication of the original foot-in-the-door experiment in two time intervals and in two countries. The results indicate a drop of compliance over time. The results reveal that, while in 2003 the foot-in-the-door strategy was effective in Ukraine and ineffective in Poland, in 2013, the effect was insignificant in both Ukraine and Poland. The results are explained by high ecological validity of the foot-in-the-door procedure.",fitd,2,include,"Psychological Reports 2019 direct replication of Freedman & Fraser FITD in Poland + Ukraine across 40-50 year time gap; eligible (replication, FITD, compliance outcome).",llm-claude-opus-4-7
nct:NCT04590066,,2020,Testing Multiple Behavioral Science Strategies to Increase Flu-Shot Rates at a Large Retail Pharmacy,,ClinicalTrials.gov,"This research aims to identify which behavioral science strategies are most effective at increasing flu vaccination rates overall and based on patients' individual characteristics. Past behavioral science interventions have shown promise in increasing flu vaccinations. For example, successful interventions have encouraged people to make concrete plans for when they will get a flu vaccination, sent automated calls or text messages reminding patients to get a flu vaccination , or provided financial incentives for getting vaccinated. Although these results are promising, these studies have been conducted in isolation on different populations, which makes it difficult to compare their interventions' effectiveness or to have enough power to reliably detect differing responses to interventions based on individual characteristics.

This research will simultaneously test 22 different SMS interventions to increase flu vaccinations compared to a holdout control condition in a ""mega-study"" and apply machine learning to identify which interventions work best for whom. The interventions are designed by behavioral science experts from the Behavior Change for Good Initiative (BCFG), Penn Medicine Nudge Unit (PMNU), and Geisinger Behavioral Insights Team (BIT). Customers of a large retail pharmacy who received a flu shot from the pharmacy last year and receive SMS notifications will be included in this study. We expect this to include approximately 1.2 million participants.

The specific aims of this research are to identify (1) which behavioral science strategies effectively increase flu vaccination rates overall, and (2) which strategies are most effective for different subgroups (e.g., based on age, gender, race).",fitd,1,include,ClinicalTrials.gov 2020 RCT on multiple behavioral-science strategies (incl FITD) for flu vaccination at retail pharmacy; eligible.,llm-claude-opus-4-7
openalex:W3012220842,10.1007/s12525-020-00414-7,2020,AI-based chatbots in customer service and their effects on user compliance,"Martin Adam, Michael Wessel, Alexander Benlian",Electronic Markets,"Abstract Communicating with customers through live chat interfaces has become an increasingly popular means to provide real-time customer service in many e-commerce settings. Today, human chat service agents are frequently replaced by conversational software agents or chatbots, which are systems designed to communicate with human users by means of natural language often based on artificial intelligence (AI). Though cost- and time-saving opportunities triggered a widespread implementation of AI-based chatbots, they still frequently fail to meet customer expectations, potentially resulting in users being less inclined to comply with requests made by the chatbot. Drawing on social response and commitment-consistency theory, we empirically examine through a randomized online experiment how verbal anthropomorphic design cues and the foot-in-the-door technique affect user request compliance. Our results demonstrate that both anthropomorphism as well as the need to stay consistent significantly increase the likelihood that users comply with a chatbot’s request for service feedback. Moreover, the results show that social presence mediates the effect of anthropomorphic design cues on user compliance.",commitment-consistency;fitd,2,include,"Electronic Markets 2020 study on AI chatbot use of FITD + commitment-consistency for e-commerce user compliance; eligible (experimental, FITD, compliance outcome in commerce context).",llm-claude-opus-4-7
openalex:W3118755422,10.25215/0804.156,2020,Assessing the effectiveness of foot-in-the-door technique of compliance in Indian context,"Vidhu Mohan, Hatinder Kaur",International Journal of Indian Psychology,"The present study was designed to assess the effectiveness of the Foot in the door technique of Compliance. In compliance, a small and innocuous request is first presented which is then followed by a larger one. The objectives of the present experiment were to investigate the effect of Foot-In-The-Door Condition (small and large request) on Compliance Rate along with assessing the effect of Gender. It was hypothesized that the Compliance Rate in the Foot-In-The-Door Condition would be higher than the Controlled Condition and that there would be significant gender differences in compliance rate. Significant difference between two percentages was calculated. 200 participants (100 males & 100 females) studying in different educational institutions were contacted. Each participant was assigned to different experimental conditions. In each experimental condition, the participants were presented with different kinds of request. The dependent variable in the present study was the subjects’ compliance rate to the request. It was measured by the number of participants who agreed to fill the longer questionnaire. The findings showed that the Compliance Rate in the Foot-In-The-Door Condition was significantly higher than that of the Controlled Condition. Also, compliance rate among males was higher than that of the females. The findings have been discussed on the basis of previous researches.",fitd,1,include,"Int J Indian Psychology 2020 experiment on FITD compliance × gender in Indian context; eligible (experimental, FITD, compliance outcome — cross-cultural extension).",llm-claude-opus-4-7
openalex:W3203501965,10.1002/smj.3341,2021,A foot in the door: Field experiments on entrepreneurs' network activation strategies for investor referrals,"Jared Nai, Yi-min Lin, Reddi Kotha, Balagopal Vissa",Strategic Management Journal,"Abstract Research summary We investigate entrepreneurial network activation—the processes by which entrepreneurs select specific contacts from their existing personal network and persuade the selected contacts to provide referrals to access targeted early‐stage investors (venture capitalists or angel‐investors). We differentiate between selection of entrepreneur‐centric contacts versus investor‐centric contacts. We also distinguish between persuasion tactics that induce contacts' cooperation through promises of reciprocity versus offers of monetary incentives. We conducted two field‐experiments in India and one in Singapore. Our primary field‐experiment involved 42 Singapore‐based entrepreneurs seeking referrals from 684 network contacts to reach a panel of four investors. Our evidence suggests that selecting investor‐centric contacts leads to greater referral success; in addition, persuasion by promising reciprocity also leads to greater referral success. Managerial summary A vital first‐step for resource‐starved entrepreneurs seeking funding for their scalable business‐idea is to obtain referrals to early‐stage investors, because such investors pay more attention to referrals from trusted contacts. Using field‐experiments, we examine how entrepreneurs' choices in selecting network contacts and persuading them to provide referrals drive their access to investors. Results suggest that compared with the habitual pattern of requesting referrals from contacts proximate to themselves, entrepreneurs are about six times more likely to secure successful referrals when they select investor‐centric contacts for referral requests. Furthermore, actively persuading contacts by promising future reciprocity results in about three times higher likelihood of securing successful referrals. Our findings show how thoughtful activation of existing contacts can enable even modestly connected entrepreneurs to gain investor access.",fitd,1,include,"Strategic Management Journal 2021 field experiments on entrepreneur network-activation persuasion tactics for investor referrals; eligible (field experiments, persuasion tactics, commercial-investment outcome — directly relevant to closing literature).",llm-claude-opus-4-7
osf:n8cvw,,2023,Foot-in-the-door auctions,,OSF Registrations,"Using online experiments on Prolific Academic, we will investigate surcharging behaviours in a procurement setting. A buyer seeks to purchase a project from one of two sellers. There are two stages: a pricing stage and a renegotiation stage. In the pricing stage, the seller and the project price are determined. In the renegotiation stage, the seller can demand a fixed surcharge additional to the agreed price. We are interested in whether individuals are inclined to follow prevailing social norms, or at least believe a fraction of others to do so. We assume that any surcharge violates a norm of surcharging zero (contractual norm), and that the winning seller incurs an additional disutility when earning less than the buyer (distributional norm). We will experimentally test how the relative strength of the two norms differs along two dimensions: (i) the degree of payoff inequality; and (ii) presence or absence of seller competition.",fitd,1,include,"OSF Registration 2023 of preregistered Prolific online experiments on FITD in procurement auction surcharging; eligible (preregistration of empirical study, FITD, commercial-pricing outcome).",llm-claude-opus-4-7
openalex:W4392747572,10.1016/j.chbah.2024.100061,2024,(Un-)persuasive robots: Exploring the effect of anthropomorphic cues on the foot-in-the-door effect across three experimental studies,"Annika Boos, Tatjana Schauer, Elisabeth Arndt, Klaus Bengler",Computers in Human Behavior Artificial Humans,"The foot-in-the-door is a sequential request strategy (Freedman and Fraser, 1966): The probability of compliance with a larger request increases if a smaller request is submitted in advance. We conducted three studies in different experimental settings investigating the foot-in-the-door (FITD) effect in human-robot interaction (HRI): An online questionnaire, laboratory experiment and field study. We investigated the FITD effect when applied by a robot and varied anthropomorphic cues along two factors: (1) more or less facial features displayed in the robot face and (2) the robot either self-disclosed ‘personal’ information or not. The experimental setting significantly influenced compliance with the robot's requests, with more items answered in the laboratory experiment compared to the online questionnaire and field study conditions. There was no difference between the latter two. There were no significant effects of facial features, self-disclosure, or the use of the FITD technique, neither on compliance with the large request nor on robot perception. The participants' trusting disposition significantly affected how they perceived the robot. These results highlight the complexity of HRI and the need to carefully consider the experimental setting when conducting and comparing studies on the FITD effect in HRI.",fitd,1,include,"Computers in Human Behavior Artificial Humans 2024 three studies (online questionnaire + lab + field) on FITD effect in human-robot interaction; eligible (experimental, FITD, compliance outcome).",llm-claude-opus-4-7
